,national_inv,lead_time,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,min_bank,potential_issue,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop,went_on_backorder
15546,3.0,2.0,0.0,1.0,3.0,4.0,2.0,3.0,3.0,3.0,1.0,0.0,0.0,0.37,0.34,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15547,7.0,2.0,7.0,0.0,0.0,0.0,1.0,6.0,10.0,13.0,1.0,0.0,0.0,0.97,0.97,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15548,1487.0,12.0,0.0,0.0,0.0,0.0,0.0,8.0,14.0,14.0,1.0,0.0,0.0,0.48,0.48,0.0,1.0,0.0,0.0,1.0,0.0,0.0
15549,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.73,0.76,0.0,0.0,0.0,1.0,1.0,0.0,0.0
15550,1.0,8.0,0.0,7.0,7.0,7.0,0.0,1.0,2.0,9.0,1.0,0.0,0.0,0.97,0.97,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15551,1180.0,0.0,0.0,0.0,0.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15552,229.0,10.0,5.0,0.0,51.0,150.0,14.0,84.0,244.0,356.0,23.0,0.0,0.0,0.65,0.71,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15553,4.0,8.0,0.0,3.0,3.0,6.0,0.0,3.0,5.0,6.0,0.0,0.0,0.0,0.34,0.57,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15554,16.0,12.0,2.0,48.0,79.0,105.0,12.0,39.0,61.0,103.0,17.0,0.0,0.0,0.69,0.72,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15555,442.0,8.0,421.0,598.0,1258.0,1874.0,247.0,1070.0,1896.0,3010.0,256.0,0.0,0.0,0.9,0.94,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15556,779.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,44.0,61.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15557,9.0,9.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,0.98,0.98,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15558,340.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15559,339.0,8.0,10.0,270.0,540.0,870.0,102.0,357.0,616.0,868.0,81.0,0.0,0.0,0.48,0.28,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15560,280.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.77,0.84,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15561,7791.0,2.0,0.0,0.0,0.0,0.0,12.0,26.0,38.0,57.0,10.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0
15562,20.0,2.0,0.0,15.0,15.0,15.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.85,0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15563,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.68,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15564,0.0,8.0,91.0,225.0,225.0,225.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.5,0.52,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15565,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.78,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15566,55.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15567,4.0,2.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.98,0.0,1.0,0.0,0.0,1.0,0.0,0.0
15568,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.83,0.0,1.0,0.0,0.0,1.0,0.0,0.0
15569,214.0,8.0,275.0,420.0,804.0,1258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.96,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15570,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.52,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15571,102.0,8.0,0.0,46.0,90.0,123.0,25.0,71.0,127.0,191.0,42.0,0.0,0.0,0.99,0.98,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15572,62.0,8.0,0.0,0.0,0.0,0.0,1.0,8.0,16.0,21.0,3.0,0.0,0.0,0.05,0.04,0.0,0.0,0.0,1.0,1.0,0.0,0.0
15573,8.0,10.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,6.0,0.0,0.0,0.0,0.89,0.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15574,4.0,8.0,2.0,4.0,10.0,14.0,1.0,6.0,9.0,15.0,0.0,0.0,0.0,0.87,0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15575,67.0,8.0,16.0,160.0,260.0,355.0,33.0,108.0,195.0,308.0,101.0,0.0,0.0,0.62,0.58,0.0,0.0,0.0,1.0,1.0,0.0,0.0
15576,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.48,0.48,0.0,1.0,0.0,0.0,1.0,0.0,0.0
15577,88.0,8.0,1.0,0.0,0.0,0.0,6.0,12.0,29.0,43.0,9.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,1.0,1.0,0.0,0.0
15578,5.0,9.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,6.0,0.0,0.0,0.0,0.85,0.82,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15579,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.85,0.83,0.0,1.0,0.0,0.0,1.0,0.0,0.0
15580,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15581,35.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.46,0.68,0.0,0.0,0.0,1.0,1.0,0.0,0.0
15582,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.67,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15583,15.0,2.0,0.0,25.0,75.0,100.0,8.0,24.0,46.0,68.0,0.0,0.0,0.0,0.88,0.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15584,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.48,0.48,0.0,1.0,0.0,0.0,1.0,0.0,0.0
15585,25.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.98,0.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15586,245.0,15.0,13.0,36.0,240.0,378.0,65.0,210.0,494.0,790.0,147.0,0.0,0.0,0.52,0.57,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15587,17.0,8.0,0.0,12.0,18.0,36.0,2.0,12.0,25.0,39.0,9.0,0.0,0.0,0.77,0.76,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15588,27.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.73,0.79,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15589,2.0,2.0,0.0,2.0,4.0,6.0,1.0,4.0,5.0,8.0,1.0,0.0,0.0,0.88,0.94,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15590,37.0,8.0,14.0,32.0,68.0,104.0,14.0,41.0,81.0,117.0,36.0,0.0,0.0,0.98,0.98,0.0,0.0,0.0,1.0,1.0,0.0,0.0
15591,109.0,14.0,0.0,0.0,0.0,48.0,7.0,28.0,62.0,109.0,50.0,0.0,0.0,0.93,0.95,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15592,138.0,4.0,0.0,0.0,0.0,0.0,7.0,20.0,25.0,39.0,1.0,0.0,0.0,0.73,0.78,0.0,0.0,0.0,1.0,1.0,0.0,0.0
15593,26.0,2.0,26.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
15594,13.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,0.0,0.0,0.95,0.89,0.0,1.0,0.0,0.0,1.0,0.0,0.0
15595,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.92,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15596,54.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,12.0,0.0,0.0,0.0,0.79,0.87,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15597,41.0,12.0,0.0,7.0,21.0,28.0,2.0,17.0,58.0,102.0,1.0,0.0,0.0,0.98,0.98,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15598,416.0,8.0,0.0,0.0,0.0,0.0,6.0,11.0,27.0,36.0,0.0,0.0,0.0,0.85,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
15599,22.0,52.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,10.0,2.0,0.0,0.0,0.76,0.84,0.0,1.0,0.0,1.0,1.0,0.0,0.0
15600,144.0,12.0,0.0,75.0,75.0,75.0,23.0,64.0,118.0,162.0,26.0,0.0,0.0,0.98,0.95,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15601,939.0,8.0,0.0,0.0,0.0,0.0,4.0,20.0,43.0,93.0,2.0,0.0,0.0,0.94,0.94,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15602,79.0,2.0,10.0,378.0,540.0,702.0,136.0,378.0,494.0,651.0,57.0,0.0,0.0,0.98,0.98,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15603,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15604,20.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.48,0.48,0.0,1.0,0.0,0.0,1.0,0.0,0.0
15605,20.0,2.0,0.0,20.0,40.0,60.0,0.0,21.0,34.0,51.0,0.0,0.0,0.0,1.0,0.99,0.0,0.0,0.0,1.0,1.0,0.0,0.0
15606,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15607,6.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,10.0,10.0,0.0,0.0,0.0,0.98,0.98,0.0,1.0,0.0,0.0,1.0,0.0,0.0
15608,284.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15609,28.0,8.0,7.0,30.0,42.0,58.0,9.0,35.0,64.0,104.0,20.0,0.0,0.0,0.83,0.86,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15610,196.0,8.0,0.0,94.0,282.0,423.0,47.0,177.0,365.0,557.0,34.0,0.0,0.0,0.99,0.98,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15611,774.0,8.0,255.0,1024.0,2304.0,3328.0,291.0,1090.0,2212.0,3245.0,593.0,0.0,0.0,0.89,0.95,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15612,97.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.82,0.81,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15613,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15614,3.0,9.0,0.0,11.0,20.0,26.0,2.0,6.0,11.0,13.0,0.0,0.0,0.0,0.99,0.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15615,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.58,0.0,0.0,0.0,1.0,1.0,0.0,0.0
15616,114.0,8.0,0.0,0.0,0.0,0.0,8.0,17.0,24.0,46.0,14.0,0.0,0.0,0.76,0.58,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15617,224.0,8.0,0.0,35.0,68.0,112.0,17.0,36.0,72.0,120.0,14.0,0.0,0.0,0.65,0.71,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15618,39.0,52.0,2.0,0.0,0.0,0.0,35.0,98.0,166.0,221.0,2.0,0.0,0.0,0.97,0.96,0.0,1.0,0.0,0.0,1.0,0.0,0.0
15619,79.0,8.0,5.0,0.0,58.0,87.0,10.0,27.0,63.0,106.0,19.0,0.0,0.0,0.25,0.43,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15620,63.0,8.0,0.0,80.0,80.0,160.0,14.0,41.0,77.0,136.0,20.0,0.0,0.0,0.22,0.16,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15621,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.84,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15622,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.94,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15623,162.0,8.0,0.0,0.0,0.0,0.0,4.0,7.0,10.0,16.0,1.0,0.0,0.0,0.5,0.46,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15624,146.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.85,0.83,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15625,3387.0,8.0,406.0,8400.0,16800.0,21000.0,2055.0,6493.0,13246.0,19061.0,1740.0,0.0,0.0,0.98,0.96,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15626,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.78,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15627,15.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,2.0,0.0,0.0,0.73,0.78,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15628,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.48,0.48,0.0,1.0,0.0,0.0,1.0,0.0,0.0
15629,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.99,0.0,1.0,0.0,0.0,1.0,0.0,0.0
15630,368.0,8.0,7.0,0.0,0.0,0.0,14.0,38.0,93.0,133.0,46.0,0.0,0.0,1.0,0.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15631,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.71,0.0,1.0,0.0,0.0,1.0,0.0,0.0
15632,312.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.9,0.0,0.0,0.0,1.0,1.0,0.0,0.0
15633,2.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,0.85,0.83,0.0,1.0,0.0,1.0,1.0,0.0,0.0
15634,5.0,8.0,0.0,1.0,4.0,7.0,2.0,4.0,8.0,9.0,5.0,0.0,0.0,0.92,0.91,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15635,6.0,2.0,0.0,7.0,15.0,21.0,2.0,5.0,18.0,28.0,1.0,0.0,0.0,0.92,0.92,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15636,251.0,8.0,0.0,200.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15637,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.68,0.0,1.0,0.0,0.0,1.0,0.0,0.0
15638,2.0,8.0,1.0,12.0,17.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.97,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15639,3.0,2.0,0.0,0.0,0.0,0.0,12.0,22.0,60.0,72.0,0.0,0.0,0.0,0.81,0.91,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15640,94.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.99,0.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15641,380.0,9.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.85,0.82,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15642,28.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.73,0.76,0.0,1.0,0.0,0.0,1.0,0.0,0.0
15643,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.98,0.98,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15644,10.0,8.0,0.0,0.0,0.0,0.0,4.0,7.0,11.0,15.0,0.0,0.0,0.0,0.5,0.46,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15645,6.0,8.0,0.0,0.0,4.0,4.0,0.0,1.0,4.0,8.0,0.0,0.0,0.0,0.87,0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15646,43.0,8.0,0.0,0.0,0.0,0.0,5.0,14.0,31.0,47.0,2.0,0.0,0.0,0.9,0.89,0.0,1.0,0.0,0.0,1.0,0.0,0.0
15647,2300.0,8.0,340.0,1340.0,2490.0,3640.0,270.0,1278.0,2672.0,4542.0,826.0,0.0,0.0,0.98,0.96,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15648,13.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.48,0.48,0.0,1.0,0.0,0.0,1.0,0.0,0.0
15649,20.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.48,0.48,0.0,1.0,0.0,0.0,1.0,0.0,0.0
15650,495.0,8.0,179.0,190.0,190.0,380.0,117.0,306.0,561.0,798.0,103.0,0.0,0.0,0.94,0.95,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15651,1.0,12.0,0.0,3.0,4.0,6.0,1.0,2.0,4.0,5.0,0.0,0.0,0.0,0.73,0.79,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15652,29.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.73,0.79,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15653,887.0,9.0,372.0,1140.0,2208.0,3300.0,371.0,1132.0,4542.0,5809.0,319.0,0.0,0.0,0.99,0.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15654,985.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15655,5.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,1.0,0.0,0.0,0.94,0.97,0.0,1.0,0.0,0.0,1.0,0.0,0.0
15656,3.0,9.0,0.0,0.0,1.0,2.0,2.0,9.0,14.0,23.0,0.0,0.0,0.0,1.0,0.98,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15657,52.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.1,0.08,0.0,1.0,0.0,0.0,1.0,0.0,0.0
15658,0.0,4.0,0.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15659,9.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.33,0.24,0.0,1.0,0.0,0.0,1.0,0.0,0.0
15660,16.0,2.0,19.0,22.0,44.0,66.0,5.0,23.0,51.0,70.0,12.0,0.0,0.0,0.94,0.96,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15661,27.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15662,72.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.99,0.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15663,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.33,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15664,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.85,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15665,1.0,2.0,0.0,6.0,9.0,12.0,2.0,3.0,5.0,15.0,4.0,0.0,0.0,0.98,0.95,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15666,4.0,8.0,0.0,1.0,4.0,7.0,0.0,2.0,6.0,7.0,1.0,0.0,0.0,0.97,0.98,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15667,35.0,12.0,0.0,12.0,36.0,68.0,7.0,29.0,56.0,91.0,0.0,0.0,0.0,0.73,0.79,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15668,6.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.73,0.78,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15669,12.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,3.0,0.0,0.0,0.85,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15670,25.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.85,0.82,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15671,77.0,8.0,18.0,4.0,32.0,58.0,20.0,47.0,83.0,132.0,29.0,0.0,0.0,0.7,0.71,0.0,0.0,0.0,1.0,1.0,0.0,0.0
15672,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.56,0.0,1.0,0.0,0.0,1.0,0.0,0.0
15673,197.0,2.0,264.0,779.0,1519.0,2347.0,302.0,847.0,1464.0,2018.0,162.0,0.0,0.0,0.98,0.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15674,62.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.77,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15675,803.0,8.0,116.0,800.0,1600.0,2400.0,217.0,762.0,1915.0,2848.0,187.0,0.0,0.0,0.85,0.83,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15676,31.0,2.0,24.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,1.0,0.0,0.0,1.0,0.0,0.0
15677,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.48,0.48,0.0,1.0,0.0,0.0,1.0,0.0,0.0
15678,32.0,8.0,0.0,0.0,60.0,60.0,2.0,11.0,27.0,44.0,0.0,0.0,0.0,0.98,0.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15679,293.0,4.0,193.0,443.0,838.0,1154.0,141.0,451.0,884.0,1361.0,0.0,0.0,0.0,0.73,0.78,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15680,6.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.96,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15681,145.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,0.86,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15682,51.0,8.0,0.0,0.0,13.0,39.0,3.0,18.0,47.0,69.0,4.0,0.0,0.0,0.91,0.95,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15683,29.0,8.0,0.0,0.0,0.0,0.0,6.0,7.0,10.0,15.0,0.0,0.0,0.0,0.79,0.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15684,1442.0,8.0,0.0,682.0,682.0,682.0,18.0,65.0,81.0,95.0,0.0,0.0,0.0,0.98,0.98,0.0,0.0,0.0,1.0,1.0,0.0,0.0
15685,1398.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,415.0,25.0,0.0,0.0,0.0,0.0,140.0,1.0,0.0,0.0,1.0,0.0,0.0
15686,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.83,0.0,1.0,0.0,0.0,1.0,0.0,0.0
15687,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.52,0.0,1.0,0.0,0.0,1.0,0.0,0.0
15688,3.0,2.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.98,0.0,1.0,0.0,0.0,1.0,0.0,0.0
15689,48.0,2.0,0.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.99,0.98,0.0,1.0,0.0,0.0,1.0,0.0,0.0
15690,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.97,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15691,17.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.78,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15692,0.0,8.0,0.0,110.0,110.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.78,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15693,1.0,8.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.4,0.42,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15694,229.0,12.0,11.0,0.0,0.0,0.0,9.0,28.0,51.0,79.0,17.0,0.0,0.0,0.98,0.95,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15695,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.99,0.98,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15696,6.0,8.0,5.0,0.0,0.0,0.0,1.0,3.0,7.0,14.0,0.0,0.0,0.0,0.99,0.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0
